trip_id,trip_date,trip_hour,location_id,city,state,stand_name,vehicles_available,trips_completed,demand_level
13273,2021-08-07,20,61,Ratnagiri,Maharastra,Central Station Transit Hub,16,63,Balanced
13274,2021-08-08,17,61,Ratnagiri,Maharastra,ISBT Main Bus Terminal,27,32,Low Demand
13275,2021-08-11,17,61,Ratnagiri,Maharastra,ISBT Main Bus Terminal,25,71,Balanced
13276,2021-08-22,8,61,Ratnagiri,Maharastra,ISBT Main Bus Terminal,4,54,High Demand
13277,2021-08-27,20,61,Ratnagiri,Maharastra,ISBT Main Bus Terminal,12,54,Balanced
13278,2021-09-04,17,61,Ratnagiri,Maharastra,ISBT Main Bus Terminal,27,35,Low Demand
13279,2021-09-13,11,61,Ratnagiri,Maharastra,Central Station Transit Hub,24,18,Balanced
13280,2021-09-19,17,61,Ratnagiri,Maharastra,ISBT Main Bus Terminal,14,39,Balanced
13281,2021-09-23,17,61,Ratnagiri,Maharastra,Central Station Transit Hub,17,75,Balanced
13282,2021-10-01,20,61,Ratnagiri,Maharastra,ISBT Main Bus Terminal,12,52,Balanced
13283,2021-10-09,11,61,Ratnagiri,Maharastra,Central Station Transit Hub,34,62,Low Demand
13284,2021-10-14,11,61,Ratnagiri,Maharastra,Central Station Transit Hub,33,36,Low Demand
13285,2021-10-25,20,61,Ratnagiri,Maharastra,ISBT Main Bus Terminal,5,70,High Demand
13286,2021-10-30,11,61,Ratnagiri,Maharastra,ISBT Main Bus Terminal,22,63,Balanced
13287,2021-11-01,14,61,Ratnagiri,Maharastra,Central Station Transit Hub,6,34,Balanced
13288,2021-11-10,11,61,Ratnagiri,Maharastra,Central Station Transit Hub,13,19,Balanced
13289,2021-11-12,14,61,Ratnagiri,Maharastra,ISBT Main Bus Terminal,20,74,Balanced
13290,2021-11-14,20,61,Ratnagiri,Maharastra,ISBT Main Bus Terminal,33,65,Low Demand
13291,2021-11-24,8,61,Ratnagiri,Maharastra,Central Station Transit Hub,3,39,Balanced
13292,2021-12-06,17,61,Ratnagiri,Maharastra,Central Station Transit Hub,7,72,High Demand
13293,2021-12-11,17,61,Ratnagiri,Maharastra,ISBT Main Bus Terminal,28,79,Low Demand
13294,2021-12-17,11,61,Ratnagiri,Maharastra,Central Station Transit Hub,13,20,Balanced
13295,2021-12-26,8,61,Ratnagiri,Maharastra,Central Station Transit Hub,28,31,Low Demand
13296,2021-12-27,20,61,Ratnagiri,Maharastra,ISBT Main Bus Terminal,8,53,High Demand
13297,2021-12-31,11,61,Ratnagiri,Maharastra,Central Station Transit Hub,12,42,Balanced
13298,2022-01-04,20,61,Ratnagiri,Maharastra,ISBT Main Bus Terminal,9,43,Balanced
13299,2022-01-17,8,61,Ratnagiri,Maharastra,ISBT Main Bus Terminal,33,10,Low Demand
13300,2022-01-29,11,61,Ratnagiri,Maharastra,ISBT Main Bus Terminal,22,67,Balanced
13301,2022-02-24,17,61,Ratnagiri,Maharastra,ISBT Main Bus Terminal,30,28,Low Demand
13302,2022-02-27,8,61,Ratnagiri,Maharastra,ISBT Main Bus Terminal,33,34,Low Demand
13303,2022-02-28,17,61,Ratnagiri,Maharastra,ISBT Main Bus Terminal,10,44,Balanced
13304,2022-03-05,20,61,Ratnagiri,Maharastra,ISBT Main Bus Terminal,18,31,Balanced
13305,2022-03-09,14,61,Ratnagiri,Maharastra,ISBT Main Bus Terminal,10,64,Balanced
13306,2022-03-11,8,61,Ratnagiri,Maharastra,ISBT Main Bus Terminal,19,73,Balanced
13307,2022-03-13,14,61,Ratnagiri,Maharastra,ISBT Main Bus Terminal,20,22,Balanced
13308,2022-03-30,11,61,Ratnagiri,Maharastra,Central Station Transit Hub,26,32,Low Demand
13309,2022-04-05,11,61,Ratnagiri,Maharastra,Central Station Transit Hub,22,58,Balanced
13310,2022-04-09,14,61,Ratnagiri,Maharastra,Central Station Transit Hub,28,76,Low Demand
13311,2022-04-22,8,61,Ratnagiri,Maharastra,ISBT Main Bus Terminal,10,57,Balanced
13312,2022-04-28,14,61,Ratnagiri,Maharastra,Central Station Transit Hub,11,33,Balanced
13313,2022-05-01,11,61,Ratnagiri,Maharastra,Central Station Transit Hub,4,33,Balanced
13314,2022-05-03,17,61,Ratnagiri,Maharastra,ISBT Main Bus Terminal,29,56,Low Demand
13315,2022-05-15,11,61,Ratnagiri,Maharastra,Central Station Transit Hub,17,34,Balanced
13316,2022-05-16,14,61,Ratnagiri,Maharastra,Central Station Transit Hub,31,73,Low Demand
13317,2022-05-17,8,61,Ratnagiri,Maharastra,ISBT Main Bus Terminal,11,44,Balanced
13318,2022-05-18,20,61,Ratnagiri,Maharastra,ISBT Main Bus Terminal,11,55,Balanced
13319,2022-05-23,14,61,Ratnagiri,Maharastra,Central Station Transit Hub,7,54,High Demand
13320,2022-05-24,11,61,Ratnagiri,Maharastra,ISBT Main Bus Terminal,19,43,Balanced
13321,2022-05-25,11,61,Ratnagiri,Maharastra,Central Station Transit Hub,25,18,Balanced
13322,2022-05-30,17,61,Ratnagiri,Maharastra,ISBT Main Bus Terminal,31,27,Low Demand
13323,2022-05-31,14,61,Ratnagiri,Maharastra,ISBT Main Bus Terminal,30,62,Low Demand
13324,2022-06-06,17,61,Ratnagiri,Maharastra,Central Station Transit Hub,10,62,Balanced
13325,2022-06-07,11,61,Ratnagiri,Maharastra,ISBT Main Bus Terminal,31,63,Low Demand
13326,2022-06-15,8,61,Ratnagiri,Maharastra,ISBT Main Bus Terminal,12,19,Balanced
13327,2022-06-16,14,61,Ratnagiri,Maharastra,Central Station Transit Hub,12,14,Balanced
13328,2022-06-25,20,61,Ratnagiri,Maharastra,Central Station Transit Hub,20,31,Balanced
13329,2022-06-29,14,61,Ratnagiri,Maharastra,ISBT Main Bus Terminal,5,29,Balanced
13330,2022-07-05,17,61,Ratnagiri,Maharastra,Central Station Transit Hub,14,19,Balanced
13331,2022-07-06,14,61,Ratnagiri,Maharastra,ISBT Main Bus Terminal,33,35,Low Demand
13332,2022-07-20,8,61,Ratnagiri,Maharastra,Central Station Transit Hub,19,68,Balanced
13333,2022-07-27,8,61,Ratnagiri,Maharastra,Central Station Transit Hub,32,10,Low Demand
13334,2022-08-05,14,61,Ratnagiri,Maharastra,Central Station Transit Hub,33,12,Low Demand
13335,2022-09-04,14,61,Ratnagiri,Maharastra,ISBT Main Bus Terminal,12,67,Balanced
13336,2022-09-07,11,61,Ratnagiri,Maharastra,Central Station Transit Hub,30,72,Low Demand
13337,2022-09-10,17,61,Ratnagiri,Maharastra,Central Station Transit Hub,20,29,Balanced
13338,2022-09-23,20,61,Ratnagiri,Maharastra,ISBT Main Bus Terminal,29,33,Low Demand
13339,2022-09-30,11,61,Ratnagiri,Maharastra,Central Station Transit Hub,20,40,Balanced
13340,2022-10-06,17,61,Ratnagiri,Maharastra,Central Station Transit Hub,27,71,Low Demand
13341,2022-10-12,11,61,Ratnagiri,Maharastra,Central Station Transit Hub,27,28,Low Demand
13342,2022-10-16,17,61,Ratnagiri,Maharastra,ISBT Main Bus Terminal,21,28,Balanced
13343,2022-10-17,20,61,Ratnagiri,Maharastra,Central Station Transit Hub,30,11,Low Demand
13344,2022-11-01,14,61,Ratnagiri,Maharastra,Central Station Transit Hub,24,79,Balanced
13345,2022-11-04,17,61,Ratnagiri,Maharastra,ISBT Main Bus Terminal,22,51,Balanced
13346,2022-11-11,20,61,Ratnagiri,Maharastra,ISBT Main Bus Terminal,27,14,Low Demand
13347,2022-11-21,17,61,Ratnagiri,Maharastra,ISBT Main Bus Terminal,7,19,Balanced
13348,2022-11-26,17,61,Ratnagiri,Maharastra,Central Station Transit Hub,32,34,Low Demand
13349,2022-12-10,14,61,Ratnagiri,Maharastra,Central Station Transit Hub,5,46,Balanced
13350,2022-12-14,17,61,Ratnagiri,Maharastra,Central Station Transit Hub,13,11,Balanced
13351,2022-12-15,8,61,Ratnagiri,Maharastra,Central Station Transit Hub,23,28,Balanced
13352,2022-12-18,17,61,Ratnagiri,Maharastra,Central Station Transit Hub,6,12,Balanced
13353,2019-01-11,11,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,22,23,Balanced
13354,2019-01-17,20,62,Nagpur,Maharashtra,Central Station Transit Hub,8,64,High Demand
13355,2019-01-18,14,62,Nagpur,Maharashtra,Central Station Transit Hub,26,10,Low Demand
13356,2019-01-26,20,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,5,40,Balanced
13357,2019-02-07,20,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,21,70,Balanced
13358,2019-02-12,11,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,20,13,Balanced
13359,2019-02-17,11,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,17,25,Balanced
13360,2019-02-28,14,62,Nagpur,Maharashtra,Central Station Transit Hub,20,14,Balanced
13361,2019-03-04,20,62,Nagpur,Maharashtra,Central Station Transit Hub,33,75,Low Demand
13362,2019-03-06,20,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,16,66,Balanced
13363,2019-03-16,8,62,Nagpur,Maharashtra,Central Station Transit Hub,21,57,Balanced
13364,2019-03-23,11,62,Nagpur,Maharashtra,Central Station Transit Hub,20,64,Balanced
13365,2019-03-24,17,62,Nagpur,Maharashtra,Central Station Transit Hub,19,10,Balanced
13366,2019-04-01,20,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,15,60,Balanced
13367,2019-04-07,11,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,34,24,Low Demand
13368,2019-04-17,14,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,13,77,Balanced
13369,2019-04-20,11,62,Nagpur,Maharashtra,Central Station Transit Hub,30,55,Low Demand
13370,2019-04-23,20,62,Nagpur,Maharashtra,Central Station Transit Hub,11,21,Balanced
13371,2019-05-14,8,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,31,54,Low Demand
13372,2019-05-15,17,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,13,16,Balanced
13373,2019-05-17,14,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,21,73,Balanced
13374,2019-05-21,17,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,35,41,Low Demand
13375,2019-05-26,8,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,21,39,Balanced
13376,2019-05-30,11,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,34,15,Low Demand
13377,2019-06-01,14,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,7,13,Balanced
13378,2019-06-08,20,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,29,68,Low Demand
13379,2019-06-18,8,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,23,78,Balanced
13380,2019-06-19,14,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,26,29,Low Demand
13381,2019-06-25,20,62,Nagpur,Maharashtra,Central Station Transit Hub,20,53,Balanced
13382,2019-06-26,20,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,21,28,Balanced
13383,2019-06-27,20,62,Nagpur,Maharashtra,Central Station Transit Hub,11,31,Balanced
13384,2019-07-03,17,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,5,20,Balanced
13385,2019-07-05,8,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,8,49,Balanced
13386,2019-07-08,11,62,Nagpur,Maharashtra,Central Station Transit Hub,2,33,Balanced
13387,2019-07-09,14,62,Nagpur,Maharashtra,Central Station Transit Hub,11,18,Balanced
13388,2019-07-27,20,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,35,19,Low Demand
13389,2019-07-31,20,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,7,53,High Demand
13390,2019-08-06,20,62,Nagpur,Maharashtra,Central Station Transit Hub,6,30,Balanced
13391,2019-08-16,11,62,Nagpur,Maharashtra,Central Station Transit Hub,3,58,High Demand
13392,2019-08-17,14,62,Nagpur,Maharashtra,Central Station Transit Hub,11,33,Balanced
13393,2019-08-28,17,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,29,71,Low Demand
13394,2019-09-02,20,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,4,64,High Demand
13395,2019-09-10,17,62,Nagpur,Maharashtra,Central Station Transit Hub,33,24,Low Demand
13396,2019-09-15,11,62,Nagpur,Maharashtra,Central Station Transit Hub,5,61,High Demand
13397,2019-09-16,8,62,Nagpur,Maharashtra,Central Station Transit Hub,34,41,Low Demand
13398,2019-09-18,11,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,5,74,High Demand
13399,2019-09-21,17,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,35,56,Low Demand
13400,2019-09-22,8,62,Nagpur,Maharashtra,Central Station Transit Hub,16,30,Balanced
13401,2019-09-25,14,62,Nagpur,Maharashtra,Central Station Transit Hub,4,40,Balanced
13402,2019-09-27,20,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,35,20,Low Demand
13403,2019-09-29,8,62,Nagpur,Maharashtra,Central Station Transit Hub,22,11,Balanced
13404,2019-09-30,11,62,Nagpur,Maharashtra,Central Station Transit Hub,18,31,Balanced
13405,2019-10-05,14,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,31,75,Low Demand
13406,2019-10-08,20,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,24,12,Balanced
13407,2019-10-16,17,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,31,76,Low Demand
13408,2019-10-18,14,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,7,62,High Demand
13409,2019-10-22,17,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,27,54,Low Demand
13410,2019-10-25,11,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,28,44,Low Demand
13411,2019-10-27,20,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,13,29,Balanced
13412,2019-10-28,17,62,Nagpur,Maharashtra,Central Station Transit Hub,3,73,High Demand
13413,2019-10-29,14,62,Nagpur,Maharashtra,Central Station Transit Hub,21,14,Balanced
13414,2019-11-03,17,62,Nagpur,Maharashtra,Central Station Transit Hub,32,80,Low Demand
13415,2019-11-06,20,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,21,35,Balanced
13416,2019-11-07,14,62,Nagpur,Maharashtra,Central Station Transit Hub,11,56,Balanced
13417,2019-11-09,11,62,Nagpur,Maharashtra,Central Station Transit Hub,25,76,Balanced
13418,2019-11-27,20,62,Nagpur,Maharashtra,Central Station Transit Hub,35,19,Low Demand
13419,2019-12-18,20,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,33,35,Low Demand
13420,2019-12-24,20,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,14,60,Balanced
13421,2019-12-30,11,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,29,45,Low Demand
13422,2019-12-31,14,62,Nagpur,Maharashtra,Central Station Transit Hub,28,14,Low Demand
13423,2020-01-02,11,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,2,53,High Demand
13424,2020-01-15,14,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,18,27,Balanced
13425,2020-01-16,20,62,Nagpur,Maharashtra,Central Station Transit Hub,7,78,High Demand
13426,2020-01-27,17,62,Nagpur,Maharashtra,Central Station Transit Hub,10,22,Balanced
13427,2020-02-04,20,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,22,34,Balanced
13428,2020-02-06,11,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,22,39,Balanced
13429,2020-02-13,14,62,Nagpur,Maharashtra,Central Station Transit Hub,17,24,Balanced
13430,2020-02-17,20,62,Nagpur,Maharashtra,Central Station Transit Hub,35,39,Low Demand
13431,2020-02-19,14,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,23,66,Balanced
13432,2020-02-28,20,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,12,14,Balanced
13433,2020-03-14,20,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,23,79,Balanced
13434,2020-03-15,8,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,18,69,Balanced
13435,2020-03-18,14,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,27,70,Low Demand
13436,2020-03-19,8,62,Nagpur,Maharashtra,Central Station Transit Hub,13,19,Balanced
13437,2020-03-30,14,62,Nagpur,Maharashtra,Central Station Transit Hub,15,69,Balanced
13438,2020-04-01,11,62,Nagpur,Maharashtra,Central Station Transit Hub,4,27,Balanced
13439,2020-04-02,8,62,Nagpur,Maharashtra,Central Station Transit Hub,30,75,Low Demand
13440,2020-04-05,8,62,Nagpur,Maharashtra,Central Station Transit Hub,21,78,Balanced
13441,2020-04-09,11,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,18,54,Balanced
13442,2020-04-10,8,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,14,76,Balanced
13443,2020-04-13,14,62,Nagpur,Maharashtra,Central Station Transit Hub,18,42,Balanced
13444,2020-04-17,11,62,Nagpur,Maharashtra,Central Station Transit Hub,29,28,Low Demand
13445,2020-04-26,14,62,Nagpur,Maharashtra,Central Station Transit Hub,24,67,Balanced
13446,2020-05-07,14,62,Nagpur,Maharashtra,Central Station Transit Hub,27,12,Low Demand
13447,2020-05-15,14,62,Nagpur,Maharashtra,Central Station Transit Hub,24,51,Balanced
13448,2020-05-17,11,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,10,63,Balanced
13449,2020-05-23,14,62,Nagpur,Maharashtra,Central Station Transit Hub,2,21,Balanced
13450,2020-05-27,17,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,18,69,Balanced
13451,2020-06-06,20,62,Nagpur,Maharashtra,Central Station Transit Hub,12,33,Balanced
13452,2020-06-07,14,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,21,78,Balanced
13453,2020-06-24,17,62,Nagpur,Maharashtra,Central Station Transit Hub,7,74,High Demand
13454,2020-06-26,11,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,18,44,Balanced
13455,2020-06-30,8,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,31,53,Low Demand
13456,2020-07-01,8,62,Nagpur,Maharashtra,Central Station Transit Hub,7,14,Balanced
13457,2020-07-06,8,62,Nagpur,Maharashtra,Central Station Transit Hub,29,47,Low Demand
13458,2020-07-25,17,62,Nagpur,Maharashtra,Central Station Transit Hub,19,77,Balanced
13459,2020-08-18,11,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,11,74,Balanced
13460,2020-08-23,11,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,9,48,Balanced
13461,2020-08-25,14,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,22,78,Balanced
13462,2020-09-05,11,62,Nagpur,Maharashtra,Central Station Transit Hub,7,68,High Demand
13463,2020-09-08,17,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,8,23,Balanced
13464,2020-09-16,8,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,10,24,Balanced
13465,2020-09-21,8,62,Nagpur,Maharashtra,Central Station Transit Hub,23,38,Balanced
13466,2020-09-22,8,62,Nagpur,Maharashtra,Central Station Transit Hub,19,49,Balanced
13467,2020-09-24,8,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,12,30,Balanced
13468,2020-09-30,14,62,Nagpur,Maharashtra,Central Station Transit Hub,32,72,Low Demand
13469,2020-10-06,11,62,Nagpur,Maharashtra,Central Station Transit Hub,11,58,Balanced
13470,2020-10-10,20,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,25,77,Balanced
13471,2020-10-17,8,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,9,74,High Demand
13472,2020-11-06,11,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,23,44,Balanced
13473,2020-11-10,14,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,33,14,Low Demand
13474,2020-11-11,17,62,Nagpur,Maharashtra,Central Station Transit Hub,21,63,Balanced
13475,2020-11-16,20,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,28,79,Low Demand
13476,2020-11-17,17,62,Nagpur,Maharashtra,Central Station Transit Hub,18,80,Balanced
13477,2020-11-19,17,62,Nagpur,Maharashtra,Central Station Transit Hub,16,14,Balanced
13478,2020-12-04,8,62,Nagpur,Maharashtra,Central Station Transit Hub,17,43,Balanced
13479,2020-12-28,17,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,3,44,Balanced
13480,2021-01-11,8,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,24,67,Balanced
13481,2021-01-12,20,62,Nagpur,Maharashtra,Central Station Transit Hub,28,36,Low Demand
13482,2021-01-13,17,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,35,38,Low Demand
13483,2021-01-19,8,62,Nagpur,Maharashtra,Central Station Transit Hub,35,73,Low Demand
13484,2021-02-07,20,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,24,44,Balanced
13485,2021-02-10,11,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,15,55,Balanced
13486,2021-02-14,11,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,4,50,Balanced
13487,2021-02-18,8,62,Nagpur,Maharashtra,Central Station Transit Hub,11,60,Balanced
13488,2021-02-22,11,62,Nagpur,Maharashtra,Central Station Transit Hub,4,21,Balanced
13489,2021-03-02,17,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,22,28,Balanced
13490,2021-03-25,11,62,Nagpur,Maharashtra,Central Station Transit Hub,11,80,Balanced
13491,2021-03-26,14,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,10,25,Balanced
13492,2021-03-27,17,62,Nagpur,Maharashtra,Central Station Transit Hub,30,18,Low Demand
13493,2021-03-29,8,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,35,16,Low Demand
13494,2021-04-05,8,62,Nagpur,Maharashtra,Central Station Transit Hub,29,72,Low Demand
13495,2021-04-16,20,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,8,33,Balanced
13496,2021-04-23,17,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,14,42,Balanced
13497,2021-04-30,8,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,33,42,Low Demand
13498,2021-05-07,20,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,5,34,Balanced
13499,2021-05-19,20,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,2,78,High Demand
13500,2021-06-03,14,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,31,16,Low Demand
13501,2021-06-04,20,62,Nagpur,Maharashtra,Central Station Transit Hub,5,51,High Demand
13502,2021-06-08,11,62,Nagpur,Maharashtra,Central Station Transit Hub,28,26,Low Demand
13503,2021-06-18,20,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,4,50,Balanced
13504,2021-06-26,20,62,Nagpur,Maharashtra,Central Station Transit Hub,27,42,Low Demand
13505,2021-06-27,20,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,7,62,High Demand
13506,2021-06-30,14,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,13,79,Balanced
13507,2021-07-09,17,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,32,55,Low Demand
13508,2021-07-14,20,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,23,70,Balanced
13509,2021-07-17,14,62,Nagpur,Maharashtra,Central Station Transit Hub,34,71,Low Demand
13510,2021-07-21,14,62,Nagpur,Maharashtra,Central Station Transit Hub,3,29,Balanced
13511,2021-07-26,17,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,4,30,Balanced
13512,2021-07-27,20,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,11,45,Balanced
13513,2021-08-05,17,62,Nagpur,Maharashtra,Central Station Transit Hub,28,56,Low Demand
13514,2021-08-06,14,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,24,34,Balanced
13515,2021-08-08,14,62,Nagpur,Maharashtra,Central Station Transit Hub,24,62,Balanced
13516,2021-08-09,14,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,28,37,Low Demand
13517,2021-08-19,20,62,Nagpur,Maharashtra,Central Station Transit Hub,22,34,Balanced
13518,2021-08-20,11,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,10,62,Balanced
13519,2021-08-30,11,62,Nagpur,Maharashtra,Central Station Transit Hub,35,53,Low Demand
13520,2021-09-02,11,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,18,75,Balanced
13521,2021-09-03,17,62,Nagpur,Maharashtra,Central Station Transit Hub,23,63,Balanced
13522,2021-09-07,11,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,31,42,Low Demand
13523,2021-09-15,17,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,6,32,Balanced
13524,2021-09-29,20,62,Nagpur,Maharashtra,Central Station Transit Hub,15,36,Balanced
13525,2021-10-04,14,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,21,46,Balanced
13526,2021-10-06,8,62,Nagpur,Maharashtra,Central Station Transit Hub,6,67,High Demand
13527,2021-10-07,17,62,Nagpur,Maharashtra,Central Station Transit Hub,33,19,Low Demand
13528,2021-10-16,8,62,Nagpur,Maharashtra,Central Station Transit Hub,31,23,Low Demand
13529,2021-10-19,20,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,4,53,High Demand
13530,2021-10-27,11,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,30,53,Low Demand
13531,2021-10-29,14,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,8,40,Balanced
13532,2021-11-11,11,62,Nagpur,Maharashtra,Central Station Transit Hub,8,57,High Demand
13533,2021-11-15,14,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,3,12,Balanced
13534,2021-11-29,14,62,Nagpur,Maharashtra,Central Station Transit Hub,28,68,Low Demand
13535,2021-11-30,20,62,Nagpur,Maharashtra,Central Station Transit Hub,5,11,Balanced
13536,2021-12-19,8,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,32,50,Low Demand
13537,2022-01-05,17,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,13,53,Balanced
13538,2022-01-09,11,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,10,80,Balanced
13539,2022-01-11,11,62,Nagpur,Maharashtra,Central Station Transit Hub,19,42,Balanced
13540,2022-01-31,8,62,Nagpur,Maharashtra,Central Station Transit Hub,30,79,Low Demand
13541,2022-02-07,20,62,Nagpur,Maharashtra,Central Station Transit Hub,21,26,Balanced
13542,2022-02-18,8,62,Nagpur,Maharashtra,Central Station Transit Hub,17,12,Balanced
13543,2022-02-25,11,62,Nagpur,Maharashtra,Central Station Transit Hub,30,48,Low Demand
13544,2022-02-28,8,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,26,43,Low Demand
13545,2022-03-05,20,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,23,65,Balanced
13546,2022-03-07,20,62,Nagpur,Maharashtra,Central Station Transit Hub,6,10,Balanced
13547,2022-03-13,11,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,30,38,Low Demand
13548,2022-04-21,8,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,31,29,Low Demand
13549,2022-04-26,14,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,23,57,Balanced
13550,2022-05-09,17,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,17,78,Balanced
13551,2022-05-16,14,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,6,71,High Demand
13552,2022-05-18,11,62,Nagpur,Maharashtra,Central Station Transit Hub,23,74,Balanced
13553,2022-05-19,20,62,Nagpur,Maharashtra,Central Station Transit Hub,5,36,Balanced
13554,2022-05-21,20,62,Nagpur,Maharashtra,Central Station Transit Hub,28,35,Low Demand
13555,2022-06-02,11,62,Nagpur,Maharashtra,ISBT Main Bus Terminal,19,51,Balanced
