booking_id,location_id,place_name,city,state,booking_date,hour,status,total_bookings,completed_visits,cancelled_visits,avg_fee_inr,avg_wait_time_mins,avg_duration_mins
5190,89,Chhota Imambara,Lucknow,Uttar Pradesh,2019-04-16,17,Completed,1,1,0,500,12,175
5190,89,Bara Imambara,Lucknow,Uttar Pradesh,2019-04-16,17,Completed,1,1,0,500,12,175
5190,89,Marine Drive,Lucknow,Uttar Pradesh,2019-04-16,17,Completed,1,1,0,500,12,175
5190,89,Phoenix United mall,Lucknow,Uttar Pradesh,2019-04-16,17,Completed,1,1,0,500,12,175
5190,89,Chowk market,Lucknow,Uttar Pradesh,2019-04-16,17,Completed,1,1,0,500,12,175
5190,89,Hazratganj market,Lucknow,Uttar Pradesh,2019-04-16,17,Completed,1,1,0,500,12,175
5190,89,British Residency,Lucknow,Uttar Pradesh,2019-04-16,17,Completed,1,1,0,500,12,175
5191,148,Heritage Site 148,New Delhi,Delhi,2020-05-26,9,Completed,1,1,0,50,5,156
5192,134,Taktsang Gompa monastery,Tawang,Arunachal Pradesh,2021-07-14,16,No-Show,1,0,0,100,32,138
5192,134,Jaswant Garh war memorial,Tawang,Arunachal Pradesh,2021-07-14,16,No-Show,1,0,0,100,32,138
5192,134,Gorichen Peak hike,Tawang,Arunachal Pradesh,2021-07-14,16,No-Show,1,0,0,100,32,138
5192,134,Tibetan Settlement market,Tawang,Arunachal Pradesh,2021-07-14,16,No-Show,1,0,0,100,32,138
5192,134,Nuranang waterfalls,Tawang,Arunachal Pradesh,2021-07-14,16,No-Show,1,0,0,100,32,138
5192,134,Sela pass,Tawang,Arunachal Pradesh,2021-07-14,16,No-Show,1,0,0,100,32,138
5192,134,Madhuri lake,Tawang,Arunachal Pradesh,2021-07-14,16,No-Show,1,0,0,100,32,138
5192,134,Tawang Monastery,Tawang,Arunachal Pradesh,2021-07-14,16,No-Show,1,0,0,100,32,138
5192,134,Shonga Tser Lake,Tawang,Arunachal Pradesh,2021-07-14,16,No-Show,1,0,0,100,32,138
5193,85,Chaubatia Gardens,Ranikhet,Uttarakhand,2021-07-14,15,Completed,1,1,0,50,37,121
5193,85,Sadar bazaar,Ranikhet,Uttarakhand,2021-07-14,15,Completed,1,1,0,50,37,121
5193,85,Binsar Mahadev Mandir,Ranikhet,Uttarakhand,2021-07-14,15,Completed,1,1,0,50,37,121
5193,85,Rani Jheel,Ranikhet,Uttarakhand,2021-07-14,15,Completed,1,1,0,50,37,121
5193,85,Jhula Devi temple,Ranikhet,Uttarakhand,2021-07-14,15,Completed,1,1,0,50,37,121
5193,85,Bhalu dam,Ranikhet,Uttarakhand,2021-07-14,15,Completed,1,1,0,50,37,121
5193,85,Joshimath Market,Ranikhet,Uttarakhand,2021-07-14,15,Completed,1,1,0,50,37,121
5194,84,Auli Gorson Trek,Auli,Uttarakhand,2022-09-01,12,No-Show,1,0,0,250,17,77
5194,84,Auli Ski Resort,Auli,Uttarakhand,2022-09-01,12,No-Show,1,0,0,250,17,77
5194,84,Trishul Peak,Auli,Uttarakhand,2022-09-01,12,No-Show,1,0,0,250,17,77
5194,84,Chattrakund Lake,Auli,Uttarakhand,2022-09-01,12,No-Show,1,0,0,250,17,77
5194,84,Joshimath Market,Auli,Uttarakhand,2022-09-01,12,No-Show,1,0,0,250,17,77
5194,84,Nanda Devi Biosphere Reserve,Auli,Uttarakhand,2022-09-01,12,No-Show,1,0,0,250,17,77
5195,142,Great Buddha statue,Bodh Gaya,Bihar,2021-07-22,16,No-Show,1,0,0,100,30,122
5195,142,Mahabodhi Temple,Bodh Gaya,Bihar,2021-07-22,16,No-Show,1,0,0,100,30,122
5195,142,Bodh gaya archaelogical museum,Bodh Gaya,Bihar,2021-07-22,16,No-Show,1,0,0,100,30,122
5195,142,Thai monastery,Bodh Gaya,Bihar,2021-07-22,16,No-Show,1,0,0,100,30,122
5195,142,Muchalinda lake,Bodh Gaya,Bihar,2021-07-22,16,No-Show,1,0,0,100,30,122
5195,142,Dungeshwari cave temple,Bodh Gaya,Bihar,2021-07-22,16,No-Show,1,0,0,100,30,122
5195,142,Indosan Nippon Japanese temple,Bodh Gaya,Bihar,2021-07-22,16,No-Show,1,0,0,100,30,122
5195,142,Bodhi tree,Bodh Gaya,Bihar,2021-07-22,16,No-Show,1,0,0,100,30,122
5196,1,National Zoological Park,Delhi,Delhi,2021-07-22,10,Completed,1,1,0,100,42,155
5196,1,National Gallery of Modern Art,Delhi,Delhi,2021-07-22,10,Completed,1,1,0,100,42,155
5196,1,Qutub Minar,Delhi,Delhi,2021-07-22,10,Completed,1,1,0,100,42,155
5196,1,Humayun's Tomb,Delhi,Delhi,2021-07-22,10,Completed,1,1,0,100,42,155
5196,1,Lotus Temple,Delhi,Delhi,2021-07-22,10,Completed,1,1,0,100,42,155
5196,1,Red Fort,Delhi,Delhi,2021-07-22,10,Completed,1,1,0,100,42,155
5196,1,Lodhi Garden,Delhi,Delhi,2021-07-22,10,Completed,1,1,0,100,42,155
5196,1,Garden of Five Senses,Delhi,Delhi,2021-07-22,10,Completed,1,1,0,100,42,155
5196,1,Shopping at Sarojini Nagar,Delhi,Delhi,2021-07-22,10,Completed,1,1,0,100,42,155
5196,1,Jantar Mantar,Delhi,Delhi,2021-07-22,10,Completed,1,1,0,100,42,155
5196,1,India Gate,Delhi,Delhi,2021-07-22,10,Completed,1,1,0,100,42,155
5196,1,Agrasen ki Baoli,Delhi,Delhi,2021-07-22,10,Completed,1,1,0,100,42,155
5196,1,Waste to Wonder Park,Delhi,Delhi,2021-07-22,10,Completed,1,1,0,100,42,155
5196,1,Sunder Nursery,Delhi,Delhi,2021-07-22,10,Completed,1,1,0,100,42,155
5196,1,Akshardham Temple,Delhi,Delhi,2021-07-22,10,Completed,1,1,0,100,42,155
5196,1,Chandni Chowk,Delhi,Delhi,2021-07-22,10,Completed,1,1,0,100,42,155
5196,1,National Science Centre,Delhi,Delhi,2021-07-22,10,Completed,1,1,0,100,42,155
5197,83,Disco Skating Rink,Mussoorie,Uttarakhand,2019-04-24,13,Completed,1,1,0,500,37,99
5197,83,Walking towards the Happy Valley from Library Head,Mussoorie,Uttarakhand,2019-04-24,13,Completed,1,1,0,500,37,99
5197,83,"Skywalk ,zipswings in Mussoorie",Mussoorie,Uttarakhand,2019-04-24,13,Completed,1,1,0,500,37,99
5197,83,Camel's back road,Mussoorie,Uttarakhand,2019-04-24,13,Completed,1,1,0,500,37,99
5197,83,Jabarkhet nature reserve,Mussoorie,Uttarakhand,2019-04-24,13,Completed,1,1,0,500,37,99
5197,83,Dodital trek,Mussoorie,Uttarakhand,2019-04-24,13,Completed,1,1,0,500,37,99
5197,83,Mall road,Mussoorie,Uttarakhand,2019-04-24,13,Completed,1,1,0,500,37,99
5197,83,Classic Emporium,Mussoorie,Uttarakhand,2019-04-24,13,Completed,1,1,0,500,37,99
5197,83,Har ki dun trek,Mussoorie,Uttarakhand,2019-04-24,13,Completed,1,1,0,500,37,99
5197,83,Bhadraj Temple trek,Mussoorie,Uttarakhand,2019-04-24,13,Completed,1,1,0,500,37,99
5197,83,Kulri Bazaar,Mussoorie,Uttarakhand,2019-04-24,13,Completed,1,1,0,500,37,99
5197,83,Mussoorie lake,Mussoorie,Uttarakhand,2019-04-24,13,Completed,1,1,0,500,37,99
5197,83,Library Bazaar,Mussoorie,Uttarakhand,2019-04-24,13,Completed,1,1,0,500,37,99
5197,83,Kempty Falls,Mussoorie,Uttarakhand,2019-04-24,13,Completed,1,1,0,500,37,99
5198,44,Iruppu Falls-Brahmagiri,Coorg,Karnataka,2021-07-22,16,Completed,1,1,0,250,45,176
5198,44,Brahmagiri Wildlife Sanctuary,Coorg,Karnataka,2021-07-22,16,Completed,1,1,0,250,45,176
5198,44,Raja's Seat garden,Coorg,Karnataka,2021-07-22,16,Completed,1,1,0,250,45,176
5198,44,Coorg river rafting Barapole,Coorg,Karnataka,2021-07-22,16,Completed,1,1,0,250,45,176
5198,44,Nagarhole Tiger Reserve,Coorg,Karnataka,2021-07-22,16,Completed,1,1,0,250,45,176
5198,44,Namdroling Monastery,Coorg,Karnataka,2021-07-22,16,Completed,1,1,0,250,45,176
5198,44,Dubare Elephant camp and bathing spot,Coorg,Karnataka,2021-07-22,16,Completed,1,1,0,250,45,176
5198,44,Mallalli Falls,Coorg,Karnataka,2021-07-22,16,Completed,1,1,0,250,45,176
5199,24,Sajjangarh Monsoon Palace,Udaipur,Rajasthan,2019-04-24,18,Completed,1,1,0,250,17,102
5199,24,Ambrai Ghat,Udaipur,Rajasthan,2019-04-24,18,Completed,1,1,0,250,17,102
5199,24,Bagore ki Haveli,Udaipur,Rajasthan,2019-04-24,18,Completed,1,1,0,250,17,102
5199,24,City Palace,Udaipur,Rajasthan,2019-04-24,18,Completed,1,1,0,250,17,102
5199,24,Lake Pichola,Udaipur,Rajasthan,2019-04-24,18,Completed,1,1,0,250,17,102
5199,24,Karni Mata Temple,Udaipur,Rajasthan,2019-04-24,18,Completed,1,1,0,250,17,102
5199,24,Jagdish Temple,Udaipur,Rajasthan,2019-04-24,18,Completed,1,1,0,250,17,102
5199,24,Lake Pichola,Udaipur,Rajasthan,2019-04-24,18,Completed,1,1,0,250,17,102
5199,24,Saheliyon ki Bari,Udaipur,Rajasthan,2019-04-24,18,Completed,1,1,0,250,17,102
5200,12,Dwarkadhish Temple,Dwarka,Gujarat,2020-06-03,9,Completed,1,1,0,50,31,161
5201,148,Heritage Site 148,New Delhi,Delhi,2020-06-03,9,No-Show,1,0,0,500,30,171
5202,2,Shopping at Colaba Causeway,Mumbai,Maharastra,2019-04-24,18,Completed,1,1,0,500,16,101
5202,2,Gateway of India,Mumbai,Maharastra,2019-04-24,18,Completed,1,1,0,500,16,101
5202,2,"Shopping at Linking road, Bandra",Mumbai,Maharastra,2019-04-24,18,Completed,1,1,0,500,16,101
5202,2,Chowpatty Beach,Mumbai,Maharastra,2019-04-24,18,Completed,1,1,0,500,16,101
5202,2,"Phoenix marketcity Mall, Kurla",Mumbai,Maharastra,2019-04-24,18,Completed,1,1,0,500,16,101
5202,2,Worli seaface,Mumbai,Maharastra,2019-04-24,18,Completed,1,1,0,500,16,101
5202,2,Marine Drive,Mumbai,Maharastra,2019-04-24,18,Completed,1,1,0,500,16,101
5202,2,Elephanta Caves,Mumbai,Maharastra,2019-04-24,18,Completed,1,1,0,500,16,101
5202,2,Haji Ali Dargah,Mumbai,Maharastra,2019-04-24,18,Completed,1,1,0,500,16,101
5202,2,Essel World,Mumbai,Maharastra,2019-04-24,18,Completed,1,1,0,500,16,101
5202,2,Chhatrapati Shivaji Maharaj Vastu Sangrahalaya,Mumbai,Maharastra,2019-04-24,18,Completed,1,1,0,500,16,101
5202,2,NCPA Tiger safari at Borivali,Mumbai,Maharastra,2019-04-24,18,Completed,1,1,0,500,16,101
5202,2,Siddhivinayak Temple,Mumbai,Maharastra,2019-04-24,18,Completed,1,1,0,500,16,101
5202,2,Mahalaxmi Temple,Mumbai,Maharastra,2019-04-24,18,Completed,1,1,0,500,16,101
5202,2,"Jio world drive mall, BKC",Mumbai,Maharastra,2019-04-24,18,Completed,1,1,0,500,16,101
5202,2,"Five gardens, Matunga",Mumbai,Maharastra,2019-04-24,18,Completed,1,1,0,500,16,101
5203,129,Sewaro Rock garden,Pelling,Sikkim,2019-04-24,13,Completed,1,1,0,100,34,76
5203,129,Kalimpong,Pelling,Sikkim,2019-04-24,13,Completed,1,1,0,100,34,76
5203,129,Pemayangtse Monastery,Pelling,Sikkim,2019-04-24,13,Completed,1,1,0,100,34,76
5203,129,Kanchenjunga waterfalls and national park,Pelling,Sikkim,2019-04-24,13,Completed,1,1,0,100,34,76
5203,129,Rabdentse Ruins,Pelling,Sikkim,2019-04-24,13,Completed,1,1,0,100,34,76
5203,129,Pelling Skywalk,Pelling,Sikkim,2019-04-24,13,Completed,1,1,0,100,34,76
5203,129,Rinchenpong bazaar,Pelling,Sikkim,2019-04-24,13,Completed,1,1,0,100,34,76
5203,129,Rural Artisan Marketing Centre,Pelling,Sikkim,2019-04-24,13,Completed,1,1,0,100,34,76
5203,129,Singshore suspension bridge,Pelling,Sikkim,2019-04-24,13,Completed,1,1,0,100,34,76
5204,115,Pondy bazaar,Chennai,Tamil Nadu,2022-09-01,16,Cancelled,1,0,1,250,44,158
5204,115,Dakshinachitra museum,Chennai,Tamil Nadu,2022-09-01,16,Cancelled,1,0,1,250,44,158
5204,115,Adventure sports at Covelong beach,Chennai,Tamil Nadu,2022-09-01,16,Cancelled,1,0,1,250,44,158
5204,115,Queensland amusement park,Chennai,Tamil Nadu,2022-09-01,16,Cancelled,1,0,1,250,44,158
5204,115,Birla Planetarium,Chennai,Tamil Nadu,2022-09-01,16,Cancelled,1,0,1,250,44,158
5204,115,Arignar Anna Zoological park,Chennai,Tamil Nadu,2022-09-01,16,Cancelled,1,0,1,250,44,158
5204,115,Pulicat lake,Chennai,Tamil Nadu,2022-09-01,16,Cancelled,1,0,1,250,44,158
5204,115,Water activities at Muttukadu,Chennai,Tamil Nadu,2022-09-01,16,Cancelled,1,0,1,250,44,158
5204,115,National Art gallery,Chennai,Tamil Nadu,2022-09-01,16,Cancelled,1,0,1,250,44,158
5204,115,Barracuda bay(fishing),Chennai,Tamil Nadu,2022-09-01,16,Cancelled,1,0,1,250,44,158
5204,115,Ubbalamadugu falls,Chennai,Tamil Nadu,2022-09-01,16,Cancelled,1,0,1,250,44,158
5204,115,Scuba diving at Covelong beach,Chennai,Tamil Nadu,2022-09-01,16,Cancelled,1,0,1,250,44,158
5204,115,MGR Film city,Chennai,Tamil Nadu,2022-09-01,16,Cancelled,1,0,1,250,44,158
5204,115,Marina Beach,Chennai,Tamil Nadu,2022-09-01,16,Cancelled,1,0,1,250,44,158
5204,115,Mahabalipuram,Chennai,Tamil Nadu,2022-09-01,16,Cancelled,1,0,1,250,44,158
5205,126,Chenchu Lakshmi Tribal Museum,Srisailam,Andhra Pradesh,2021-07-22,12,Cancelled,1,0,1,500,35,85
5205,126,Mallikarjuna Swamy Temple,Srisailam,Andhra Pradesh,2021-07-22,12,Cancelled,1,0,1,500,35,85
5205,126,Srisailam Wildlife sanctuary,Srisailam,Andhra Pradesh,2021-07-22,12,Cancelled,1,0,1,500,35,85
5205,126,Mallela Theertham,Srisailam,Andhra Pradesh,2021-07-22,12,Cancelled,1,0,1,500,35,85
5206,64,Shri Ambabai Temple,Kolhapur,Maharastra,2020-06-03,16,Completed,1,1,0,500,22,106
5206,64,Dajipur Wildlife Sanctuary,Kolhapur,Maharastra,2020-06-03,16,Completed,1,1,0,500,22,106
5206,64,Chhatrapati Shahu Palace,Kolhapur,Maharastra,2020-06-03,16,Completed,1,1,0,500,22,106
5207,74,Rani Durgavati fort,Jabalpur,Madhya Pradesh,2020-06-03,9,Completed,1,1,0,250,39,126
5207,74,Madan Mahal Fort,Jabalpur,Madhya Pradesh,2020-06-03,9,Completed,1,1,0,250,39,126
5207,74,South Avenue malls,Jabalpur,Madhya Pradesh,2020-06-03,9,Completed,1,1,0,250,39,126
5207,74,Narmada aarti,Jabalpur,Madhya Pradesh,2020-06-03,9,Completed,1,1,0,250,39,126
5207,74,Sadar bazaar,Jabalpur,Madhya Pradesh,2020-06-03,9,Completed,1,1,0,250,39,126
5207,74,Chausath Yogini temple,Jabalpur,Madhya Pradesh,2020-06-03,9,Completed,1,1,0,250,39,126
5207,74,Dumna Nature Reserve Park,Jabalpur,Madhya Pradesh,2020-06-03,9,Completed,1,1,0,250,39,126
5207,74,Marble rocks at Bedhaghat,Jabalpur,Madhya Pradesh,2020-06-03,9,Completed,1,1,0,250,39,126
5207,74,Dhuandhar Falls,Jabalpur,Madhya Pradesh,2020-06-03,9,Completed,1,1,0,250,39,126
5207,74,Kanha National Park,Jabalpur,Madhya Pradesh,2020-06-03,9,Completed,1,1,0,250,39,126
5207,74,Balancing Rock formations,Jabalpur,Madhya Pradesh,2020-06-03,9,Completed,1,1,0,250,39,126
5208,60,Tilak Ali Museum,Ratnagiri,Maharahtra,2021-07-30,12,No-Show,1,0,0,100,9,99
5209,85,Rani Jheel,Ranikhet,Uttarakhand,2020-06-12,14,Completed,1,1,0,500,18,60
5209,85,Sadar bazaar,Ranikhet,Uttarakhand,2020-06-12,14,Completed,1,1,0,500,18,60
5209,85,Jhula Devi temple,Ranikhet,Uttarakhand,2020-06-12,14,Completed,1,1,0,500,18,60
5209,85,Binsar Mahadev Mandir,Ranikhet,Uttarakhand,2020-06-12,14,Completed,1,1,0,500,18,60
5209,85,Bhalu dam,Ranikhet,Uttarakhand,2020-06-12,14,Completed,1,1,0,500,18,60
5209,85,Joshimath Market,Ranikhet,Uttarakhand,2020-06-12,14,Completed,1,1,0,500,18,60
5209,85,Chaubatia Gardens,Ranikhet,Uttarakhand,2020-06-12,14,Completed,1,1,0,500,18,60
5210,96,The Shopprix mall,Meerut,Uttar Pradesh,2019-05-02,18,Cancelled,1,0,1,50,35,142
5210,96,Digambar Jain Temple,Meerut,Uttar Pradesh,2019-05-02,18,Cancelled,1,0,1,50,35,142
5210,96,Shapir ki Dargah,Meerut,Uttar Pradesh,2019-05-02,18,Cancelled,1,0,1,50,35,142
5210,96,Abu Lane market,Meerut,Uttar Pradesh,2019-05-02,18,Cancelled,1,0,1,50,35,142
5210,96,Sadar market,Meerut,Uttar Pradesh,2019-05-02,18,Cancelled,1,0,1,50,35,142
5210,96,Mustafa Castle,Meerut,Uttar Pradesh,2019-05-02,18,Cancelled,1,0,1,50,35,142
5210,96,Augarnath Temple,Meerut,Uttar Pradesh,2019-05-02,18,Cancelled,1,0,1,50,35,142
5210,96,Hastinapur,Meerut,Uttar Pradesh,2019-05-02,18,Cancelled,1,0,1,50,35,142
5210,96,Suraj Kund Temple,Meerut,Uttar Pradesh,2019-05-02,18,Cancelled,1,0,1,50,35,142
5210,96,Saint John's Church,Meerut,Uttar Pradesh,2019-05-02,18,Cancelled,1,0,1,50,35,142
5210,96,Gandhi Bagh,Meerut,Uttar Pradesh,2019-05-02,18,Cancelled,1,0,1,50,35,142
5211,91,Hanuman Garhi,Ayodhya,Uttar Pradesh,2021-07-30,10,Completed,1,1,0,500,36,101
5211,91,Ram Janmabhoomi,Ayodhya,Uttar Pradesh,2021-07-30,10,Completed,1,1,0,500,36,101
5211,91,Nageshwarnath Temple,Ayodhya,Uttar Pradesh,2021-07-30,10,Completed,1,1,0,500,36,101
5211,91,Gulab bari,Ayodhya,Uttar Pradesh,2021-07-30,10,Completed,1,1,0,500,36,101
5211,91,Sita ki rasoi,Ayodhya,Uttar Pradesh,2021-07-30,10,Completed,1,1,0,500,36,101
5211,91,Treta-ke-Thakur,Ayodhya,Uttar Pradesh,2021-07-30,10,Completed,1,1,0,500,36,101
5211,91,Kanak Bhawan,Ayodhya,Uttar Pradesh,2021-07-30,10,Completed,1,1,0,500,36,101
5212,108,Konark Sun Temple,Konark,Odisha,2022-09-09,13,Completed,1,1,0,500,30,131
5212,108,Ramchandi beach and water sports,Konark,Odisha,2022-09-09,13,Completed,1,1,0,500,30,131
5212,108,ASI Museum,Konark,Odisha,2022-09-09,13,Completed,1,1,0,500,30,131
5212,108,Lingaraj Temple,Konark,Odisha,2022-09-09,13,Completed,1,1,0,500,30,131
5212,108,Chandrabhaga beach,Konark,Odisha,2022-09-09,13,Completed,1,1,0,500,30,131
5213,116,Thirumalai Nayak palace,Madurai,Tamil Nadu,2019-05-02,8,Cancelled,1,0,1,50,42,145
5213,116,Shopping at Puthu Mandapam,Madurai,Tamil Nadu,2019-05-02,8,Cancelled,1,0,1,50,42,145
5213,116,Alagar Kovil temple,Madurai,Tamil Nadu,2019-05-02,8,Cancelled,1,0,1,50,42,145
5213,116,Banana market,Madurai,Tamil Nadu,2019-05-02,8,Cancelled,1,0,1,50,42,145
5213,116,St. Mary's cathedral,Madurai,Tamil Nadu,2019-05-02,8,Cancelled,1,0,1,50,42,145
5213,116,Meghamalai,Madurai,Tamil Nadu,2019-05-02,8,Cancelled,1,0,1,50,42,145
5213,116,Jain caves,Madurai,Tamil Nadu,2019-05-02,8,Cancelled,1,0,1,50,42,145
5213,116,Gandhi memorial museum,Madurai,Tamil Nadu,2019-05-02,8,Cancelled,1,0,1,50,42,145
5213,116,Thiruparankundram temple,Madurai,Tamil Nadu,2019-05-02,8,Cancelled,1,0,1,50,42,145
5213,116,Meenakshi Amman Temple,Madurai,Tamil Nadu,2019-05-02,8,Cancelled,1,0,1,50,42,145
5213,116,Vaigai dam,Madurai,Tamil Nadu,2019-05-02,8,Cancelled,1,0,1,50,42,145
5214,7,Palolem Beach,Goa,Goa,2020-06-12,7,No-Show,1,0,0,500,34,79
5214,7,Fort Aguada,Goa,Goa,2020-06-12,7,No-Show,1,0,0,500,34,79
5214,7,Old Goa,Goa,Goa,2020-06-12,7,No-Show,1,0,0,500,34,79
5214,7,Basilica of Bom Jesus,Goa,Goa,2020-06-12,7,No-Show,1,0,0,500,34,79
5214,7,Arambol Beach,Goa,Goa,2020-06-12,7,No-Show,1,0,0,500,34,79
5214,7,Candolim Beach,Goa,Goa,2020-06-12,7,No-Show,1,0,0,500,34,79
5214,7,Baga Beach,Goa,Goa,2020-06-12,7,No-Show,1,0,0,500,34,79
5214,7,Dudhsagar Falls,Goa,Goa,2020-06-12,7,No-Show,1,0,0,500,34,79
5214,7,Se Cathedral,Goa,Goa,2020-06-12,7,No-Show,1,0,0,500,34,79
5214,7,Colva Beach,Goa,Goa,2020-06-12,7,No-Show,1,0,0,500,34,79
5214,7,Chapora Fort,Goa,Goa,2020-06-12,7,No-Show,1,0,0,500,34,79
5214,7,Miramar Beach,Goa,Goa,2020-06-12,7,No-Show,1,0,0,500,34,79
5214,7,Dr. Salim Ali Bird Santuary,Goa,Goa,2020-06-12,7,No-Show,1,0,0,500,34,79
5214,7,Anjuna Beach,Goa,Goa,2020-06-12,7,No-Show,1,0,0,500,34,79
5215,67,Ajinkyatara Fort,Satara,Maharashtra,2020-06-12,12,Completed,1,1,0,100,25,161
5215,67,Uttar Chidambaram Nataraj mandir,Satara,Maharashtra,2020-06-12,12,Completed,1,1,0,100,25,161
5215,67,Thoseghar Waterfall,Satara,Maharashtra,2020-06-12,12,Completed,1,1,0,100,25,161
5215,67,Lodwick Point,Satara,Maharashtra,2020-06-12,12,Completed,1,1,0,100,25,161
5215,67,Pratapgad Fort,Satara,Maharashtra,2020-06-12,12,Completed,1,1,0,100,25,161
5215,67,Vasota Fort Jungle trekking and Camping,Satara,Maharashtra,2020-06-12,12,Completed,1,1,0,100,25,161
5215,67,Sajjangad Fort,Satara,Maharashtra,2020-06-12,12,Completed,1,1,0,100,25,161
5215,67,Kaas Plateau,Satara,Maharashtra,2020-06-12,12,Completed,1,1,0,100,25,161
5216,142,Mahabodhi Temple,Bodh Gaya,Bihar,2021-07-30,10,Completed,1,1,0,250,35,65
5216,142,Muchalinda lake,Bodh Gaya,Bihar,2021-07-30,10,Completed,1,1,0,250,35,65
5216,142,Great Buddha statue,Bodh Gaya,Bihar,2021-07-30,10,Completed,1,1,0,250,35,65
5216,142,Indosan Nippon Japanese temple,Bodh Gaya,Bihar,2021-07-30,10,Completed,1,1,0,250,35,65
5216,142,Bodh gaya archaelogical museum,Bodh Gaya,Bihar,2021-07-30,10,Completed,1,1,0,250,35,65
5216,142,Thai monastery,Bodh Gaya,Bihar,2021-07-30,10,Completed,1,1,0,250,35,65
5216,142,Bodhi tree,Bodh Gaya,Bihar,2021-07-30,10,Completed,1,1,0,250,35,65
5216,142,Dungeshwari cave temple,Bodh Gaya,Bihar,2021-07-30,10,Completed,1,1,0,250,35,65
5217,135,Raima valley,Agartala,Tripura,2020-06-12,6,Completed,1,1,0,100,7,62
5217,135,Neermahal,Agartala,Tripura,2020-06-12,6,Completed,1,1,0,100,7,62
5217,135,Chittagong hills,Agartala,Tripura,2020-06-12,6,Completed,1,1,0,100,7,62
5217,135,Buddha temple,Agartala,Tripura,2020-06-12,6,Completed,1,1,0,100,7,62
5217,135,Gondacherra wildlife sanctuary,Agartala,Tripura,2020-06-12,6,Completed,1,1,0,100,7,62
5217,135,Sepahijala wildlife sanctuary,Agartala,Tripura,2020-06-12,6,Completed,1,1,0,100,7,62
5217,135,Ummaneshwar temple,Agartala,Tripura,2020-06-12,6,Completed,1,1,0,100,7,62
5217,135,Ujjayanta Palace,Agartala,Tripura,2020-06-12,6,Completed,1,1,0,100,7,62
5218,52,Raja Dinkar Kelkar Museum,Pune,Maharashtra,2021-08-07,6,Cancelled,1,0,1,100,13,106
5218,52,Pune-Okayama Friendship Garden,Pune,Maharashtra,2021-08-07,6,Cancelled,1,0,1,100,13,106
5218,52,Chatushrungi Devi Temple,Pune,Maharashtra,2021-08-07,6,Cancelled,1,0,1,100,13,106
5218,52,Dagadusheth Halwai Ganapati temple,Pune,Maharashtra,2021-08-07,6,Cancelled,1,0,1,100,13,106
5218,52,Sinhagad Fort,Pune,Maharashtra,2021-08-07,6,Cancelled,1,0,1,100,13,106
5218,52,Phoenix Marketcity Pune,Pune,Maharashtra,2021-08-07,6,Cancelled,1,0,1,100,13,106
5218,52,Rajiv Gandhi zoo,Pune,Maharashtra,2021-08-07,6,Cancelled,1,0,1,100,13,106
5219,30,Wagah Border,Amritsar,Punjab,2019-05-10,15,Completed,1,1,0,500,28,110
5219,30,Shri Durgiana Temple,Amritsar,Punjab,2019-05-10,15,Completed,1,1,0,500,28,110
5219,30,Shree Harminder Sahib Gurudwara,Amritsar,Punjab,2019-05-10,15,Completed,1,1,0,500,28,110
5219,30,Jallianwala Bagh,Amritsar,Punjab,2019-05-10,15,Completed,1,1,0,500,28,110
5219,30,Golden Temple (Harmandir Sahib),Amritsar,Punjab,2019-05-10,15,Completed,1,1,0,500,28,110
5219,30,Sadda Pind,Amritsar,Punjab,2019-05-10,15,Completed,1,1,0,500,28,110
5219,30,Gobind Garh Fort,Amritsar,Punjab,2019-05-10,15,Completed,1,1,0,500,28,110
5219,30,The Partition Museum,Amritsar,Punjab,2019-05-10,15,Completed,1,1,0,500,28,110
5220,30,Gobind Garh Fort,Amritsar,Punjab,2020-06-20,18,Completed,1,1,0,250,42,72
5220,30,Jallianwala Bagh,Amritsar,Punjab,2020-06-20,18,Completed,1,1,0,250,42,72
5220,30,Sadda Pind,Amritsar,Punjab,2020-06-20,18,Completed,1,1,0,250,42,72
5220,30,The Partition Museum,Amritsar,Punjab,2020-06-20,18,Completed,1,1,0,250,42,72
5220,30,Shree Harminder Sahib Gurudwara,Amritsar,Punjab,2020-06-20,18,Completed,1,1,0,250,42,72
5220,30,Wagah Border,Amritsar,Punjab,2020-06-20,18,Completed,1,1,0,250,42,72
5220,30,Shri Durgiana Temple,Amritsar,Punjab,2020-06-20,18,Completed,1,1,0,250,42,72
5220,30,Golden Temple (Harmandir Sahib),Amritsar,Punjab,2020-06-20,18,Completed,1,1,0,250,42,72
5221,80,Neer Garh waterfall,Rishikesh,Uttarakhand,2020-06-20,15,No-Show,1,0,0,500,17,146
5221,80,Giant swing or zip lining,Rishikesh,Uttarakhand,2020-06-20,15,No-Show,1,0,0,500,17,146
5221,80,Kunjapuri Devi Temple and camps,Rishikesh,Uttarakhand,2020-06-20,15,No-Show,1,0,0,500,17,146
5221,80,Vashishta Gufa,Rishikesh,Uttarakhand,2020-06-20,15,No-Show,1,0,0,500,17,146
5221,80,Triveni Ghat,Rishikesh,Uttarakhand,2020-06-20,15,No-Show,1,0,0,500,17,146
5221,80,Laxman Jhula,Rishikesh,Uttarakhand,2020-06-20,15,No-Show,1,0,0,500,17,146
5221,80,Beatles Ashram,Rishikesh,Uttarakhand,2020-06-20,15,No-Show,1,0,0,500,17,146
